1.714058957,1
3.389682540,2
4.934240363,3
6.407664399,4
7.952630385,5
9.520340136,6
11.132947846,7
12.612176871,8
14.222585034,9
15.837233560,10
17.361655329,11
18.905102041,12
20.483378685,13
22.046099773,14
23.615079365,15
25.152267574,16
26.755102041,17
28.233492063,18
29.838979592,19
31.399546485,20
32.941405896,21
34.486485261,22
35.975759637,23
37.616326531,24
39.084285714,25
40.662811791,26
42.223650794,27
43.864693878,28
45.368616780,29
47.021292517,30
48.615011338,31
50.190068027,32
51.744988662,33
53.434671202,34
54.885691610,35
56.485079365,36
58.090317460,37
59.619705215,38
61.140657596,39
62.639183673,40
64.408526077,41
65.929092971,42
67.589433107,43
69.133197279,44
70.709365079,45
72.283718821,46
73.938594104,47
75.476689342,48
77.074217687,49
78.706848073,50
80.386031746,51
81.909274376,52
83.504852608,53
85.058027211,54
86.603174603,55
88.146009070,56
89.707460317,57
91.336666667,58
92.926258503,59
94.526643991,60
96.107414966,61
97.673106576,62
99.288526077,63
100.848571429,64
102.434852608,65
104.056077098,66
105.591814059,67
107.209795918,68
