0.812698413,1
2.427664399,2
3.892335601,3
5.314784580,4
6.839433107,5
8.254058957,6
9.772562358,7
11.243741497,8
12.751269841,9
14.171224490,10
15.659206349,11
17.142743764,12
18.675238095,13
20.114739229,14
21.466145125,15
22.926757370,16
24.426054422,17
25.871814059,18
27.302403628,19
28.719024943,20
30.195510204,21
31.617800454,22
33.088435374,23
34.592517007,24
36.064081633,25
37.581065760,26
39.005804989,27
40.429297052,28
41.879818594,29
43.321315193,30
44.794535147,31
46.354784580,32
47.846575964,33
49.307414966,34
50.776326531,35
52.206893424,36
53.660770975,37
55.156190476,38
56.534058957,39
57.998344671,40
59.547573696,41
60.968140590,42
62.464625850,43
63.965714286,44
65.478072562,45
66.969546485,46
68.524897959,47
70.038299320,48
71.533469388,49
73.032766440,50
74.524399093,51
75.992902494,52
77.439047619,53
78.917687075,54
80.399092971,55
81.855646259,56
83.332857143,57
84.827210884,58
86.240294785,59
87.740136054,60
89.196666667,61
90.688208617,62
92.127052154,63
93.625804989,64
95.115034014,65
96.583605442,66
98.045238095,67
99.578775510,68
