2.275555556,1
4.040272109,2
5.689727891,3
7.355487528,4
9.012653061,5
10.624807256,6
12.253764172,7
13.896780045,8
15.570249433,9
17.223854875,10
18.919954649,11
20.570521542,12
22.245215420,13
23.844331066,14
25.496575964,15
27.167210884,16
28.854444444,17
30.426689342,18
32.059614512,19
33.709909297,20
35.343015873,21
37.008253968,22
38.671315193,23
40.310000000,24
41.972970522,25
43.646848073,26
45.272199546,27
46.925147392,28
48.558117914,29
50.226961451,30
51.880317460,31
53.691700680,32
55.362244898,33
57.070702948,34
58.668934240,35
60.379070295,36
62.024399093,37
63.640408163,38
65.252630385,39
66.983560091,40
68.690136054,41
70.332675737,42
72.101904762,43
73.785714286,44
75.420793651,45
77.135192744,46
78.835124717,47
80.607845805,48
82.322244898,49
83.972539683,50
85.665759637,51
87.334603175,52
88.999909297,53
90.633764172,54
92.265283447,55
93.906575964,56
95.571927438,57
97.224013605,58
98.851269841,59
100.482925170,60
102.119954649,61
103.770113379,62
105.383900227,63
107.047074830,64
108.679637188,65
110.362335601,66
111.960839002,67
113.629523810,68
