2.739954649,1
4.159410431,2
5.522789116,3
6.889682540,4
8.216303855,5
9.538208617,6
10.874875283,7
12.190657596,8
13.528412698,9
14.844195011,10
16.085034014,11
17.474376417,12
18.785827664,13
20.159546485,14
21.487596372,15
22.841836735,16
24.194058957,17
25.496439909,18
26.819841270,19
28.126167800,20
29.537891156,21
30.919229025,22
32.348594104,23
33.681655329,24
35.069705215,25
36.342517007,26
37.689342404,27
39.125623583,28
40.402721088,29
41.667074830,30
42.952131519,31
44.183242630,32
45.399501134,33
46.623696145,34
47.973560091,35
49.239274376,36
50.458616780,37
51.665804989,38
52.920702948,39
54.167596372,40
55.368480726,41
56.595555556,42
57.940226757,43
59.297959184,44
60.589523810,45
61.868684807,46
63.127029478,47
64.449138322,48
65.802721088,49
67.115532880,50
68.482290249,51
69.741768707,52
71.026916100,53
72.277687075,54
73.673287982,55
74.932380952,56
76.257641723,57
77.628276644,58
78.930136054,59
80.255963719,60
81.560362812,61
82.757188209,62
84.010725624,63
85.235804989,64
86.530884354,65
87.799863946,66
88.999501134,67
90.225170068,68
91.620544218,69
92.908503401,70
94.178888889,71
95.388163265,72
96.784557823,73
98.075464853,74
99.341564626,75
100.632426304,76
101.947913832,77
103.244535147,78
104.503310658,79
105.752040816,80
107.044013605,81
108.353015873,82
109.683401361,83
110.978367347,84
112.210861678,85
113.531882086,86
114.762244898,87
116.030748299,88
117.213401361,89
118.368321995,90
119.645396825,91
120.889954649,92
122.023877551,93
123.273469388,94
124.539614512,95
125.753083900,96
127.031247166,97
128.218662132,98
129.499092971,99
130.777777778,100
132.246349206,1
133.538730159,2
134.885328798,3
136.240204082,4
137.512063492,5
138.842380952,6
140.157551020,7
141.480907029,8
142.739682540,9
144.082585034,10
145.372585034,11
146.685510204,12
147.997074830,13
149.381292517,14
150.692698413,15
152.008503401,16
153.375759637,17
154.674512472,18
155.969863946,19
157.255124717,20
158.690680272,21
160.025464853,22
161.466825397,23
162.771927438,24
164.108027211,25
165.403582766,26
166.713106576,27
168.086349206,28
169.376213152,29
170.644013605,30
171.891201814,31
173.168571429,32
174.351859410,33
175.613854875,34
176.941859410,35
178.192653061,36
179.424104308,37
180.595170068,38
181.915374150,39
183.065532880,40
184.326507937,41
185.479682540,42
186.843333333,43
188.230022676,44
189.463718821,45
190.724399093,46
192.011564626,47
193.353582766,48
194.658866213,49
195.969954649,50
197.254036281,51
198.557006803,52
199.768798186,53
201.080657596,54
202.406349206,55
203.728979592,56
205.130884354,57
206.413832200,58
207.764784580,59
209.031201814,60
210.336553288,61
211.612834467,62
212.893877551,63
214.123265306,64
215.441859410,65
216.666258503,66
217.894308390,67
219.095782313,68
220.439387755,69
221.756780045,70
223.040090703,71
224.221768707,72
225.526281179,73
226.831564626,74
228.131315193,75
229.446643991,76
230.776054422,77
232.049410431,78
233.324263039,79
234.521678005,80
235.876145125,81
237.153356009,82
238.438367347,83
239.802947846,84
241.168253968,85
242.377687075,86
243.627414966,87
244.858775510,88
246.043197279,89
247.222335601,90
248.482947846,91
249.762562358,92
250.878888889,93
252.183219955,94
253.503945578,95
254.691950113,96
255.927437642,97
257.161156463,98
258.452607710,99
259.694671202,100
260.977777778,101
262.391179138,102
263.735147392,103
265.017664399,104
266.438934240,105
267.741156463,106
269.090997732,107
270.431337868,108
271.652267574,109
272.997891156,110
274.306054422,111
275.654716553,112
276.889727891,113
278.187029478,114
279.509705215,115
280.784399093,116
282.018866213,117
283.262766440,118
284.550226757,119
285.778458050,120
287.004444444,121
288.262630385,122
289.536780045,123
290.777210884,124
292.015918367,125
293.321428571,126
294.547959184,127
295.804648526,128
297.036575964,129
298.305873016,130
299.559183673,131
300.727346939,132
301.932993197,133
303.136780045,134
304.366145125,135
305.602539683,136
306.820816327,137
308.052358277,138
309.338979592,139
310.639455782,140
311.980952381,141
313.266213152,142
314.563945578,143
315.851473923,144
317.198344671,145
318.495192744,146
319.789229025,147
321.148412698,148
322.417097506,149
323.766870748,150
325.086689342,151
326.434399093,152
327.763968254,153
329.098185941,154
330.399773243,155
331.727619048,156
333.010839002,157
334.293129252,158
335.566303855,159
336.847188209,160
338.175147392,161
339.528435374,162
340.873673469,163
342.150884354,164
343.579410431,165
344.991451247,166
346.436802721,167
347.792585034,168
349.054739229,169
350.334263039,170
351.662539683,171
353.006031746,172
354.320657596,173
355.596167800,174
356.895804989,175
358.235941043,176
359.572312925,177
360.876938776,178
362.159637188,179
363.522403628,180
364.846507937,181
366.144920635,182
367.443424036,183
368.804603175,184
370.212970522,185
371.562698413,186
372.934376417,187
374.226031746,188
375.538548753,189
376.850544218,190
378.174036281,191
379.517256236,192
380.661201814,193
382.029115646,194
383.286938776,195
384.453129252,196
385.714444444,197
386.923333333,198
388.150317460,199
389.458503401,200
390.670612245,201
391.854761905,202
393.081609977,203
394.330158730,204
395.539047619,205
396.741882086,206
398.003492063,207
399.238095238,208
400.421950113,209
401.635963719,210
402.899591837,211
404.168480726,212
405.350294785,213
406.576689342,214
407.755192744,215
408.962562358,216
410.173356009,217
411.428548753,218
412.594172336,219
413.819841270,220
415.052290249,221
416.253197279,222
417.456281179,223
418.676780045,224
419.807142857,225
420.972607710,226
422.342925170,227
423.569773243,228
424.896371882,229
426.209773243,230
427.512063492,231
428.879841270,232
430.152925170,233
431.470090703,234
432.738548753,235
434.029705215,236
435.323492063,237
436.585918367,238
437.923401361,239
439.260136054,240
440.592244898,241
441.858344671,242
443.180000000,243
444.411473923,244
445.707029478,245
446.974807256,246
448.215623583,247
449.407188209,248
450.641836735,249
451.815804989,250
