29.216507937,1
30.285986395,2
31.323333333,3
32.366848073,4
33.403741497,5
34.454512472,6
35.474217687,7
36.529795918,8
37.601156463,9
38.640136054,10
39.614988662,11
40.735056689,12
41.788503401,13
42.911292517,14
44.004716553,15
45.009795918,16
46.067006803,17
47.119387755,18
48.167165533,19
49.182993197,20
50.260158730,21
51.318639456,22
52.352721088,23
53.444716553,24
54.504126984,25
55.507346939,26
56.567324263,27
57.614512472,28
58.677505669,29
59.669614512,30
60.727029478,31
61.678140590,32
62.730430839,33
63.743718821,34
64.812494331,35
65.798730159,36
66.840272109,37
67.752947846,38
68.844625850,39
69.821269841,40
70.840612245,41
71.818344671,42
72.948095238,43
74.245351474,44
75.295850340,45
76.390929705,46
77.483696145,47
78.580476190,48
79.657891156,49
80.710657596,50
81.812086168,51
82.867006803,52
83.937165533,53
84.996780045,54
86.065873016,55
87.085555556,56
88.264081633,57
89.338049887,58
90.428480726,59
91.474013605,60
92.532222222,61
93.570952381,62
94.657233560,63
95.669546485,64
96.696235828,65
97.720158730,66
98.799433107,67
99.767165533,68
100.874943311,69
101.841315193,70
102.951473923,71
103.960022676,72
105.023560091,73
106.109478458,74
107.057052154,75
108.074625850,76
109.161655329,77
110.175374150,78
111.205079365,79
112.231247166,80
113.255328798,81
114.209002268,82
115.264376417,83
116.297845805,84
117.323083900,85
118.388503401,86
119.361360544,87
120.375011338,88
121.399319728,89
122.389251701,90
123.421111111,91
124.345419501,92
125.315102041,93
126.375850340,94
127.389319728,95
128.427800454,96
129.474036281,97
130.492040816,98
131.468843537,99
132.502290249,100
133.703401361,1
134.687936508,2
135.695238095,3
136.764897959,4
137.776893424,5
138.834240363,6
139.868571429,7
140.931133787,8
141.885850340,9
142.993696145,10
143.965691610,11
145.089297052,12
146.073378685,13
147.202630385,14
148.224353741,15
149.360136054,16
150.427233560,17
151.441496599,18
152.474126984,19
153.533219955,20
154.627482993,21
155.679229025,22
156.733378685,23
157.789455782,24
158.860158730,25
159.874988662,26
160.951269841,27
161.972108844,28
163.051065760,29
164.056054422,30
165.047551020,31
166.082358277,32
167.038049887,33
168.090136054,34
169.170090703,35
170.182131519,36
171.198163265,37
172.198888889,38
173.237845805,39
174.249024943,40
175.259115646,41
176.252653061,42
177.411882086,43
178.540929705,44
179.579410431,45
180.725079365,46
181.816394558,47
182.900430839,48
183.981473923,49
185.062947846,50
186.162970522,51
187.169024943,52
188.232585034,53
189.293605442,54
190.324557823,55
191.477551020,56
192.535260771,57
193.613718821,58
194.737596372,59
195.771451247,60
196.822857143,61
197.819659864,62
198.916371882,63
199.928027211,64
200.930770975,65
201.985170068,66
202.991360544,67
203.971156463,68
205.064104308,69
206.106643991,70
207.184399093,71
208.154126984,72
209.277301587,73
210.251972789,74
211.271315193,75
212.292970522,76
213.373560091,77
214.432902494,78
215.414988662,79
216.478390023,80
217.480476190,81
218.475555556,82
219.507709751,83
220.517641723,84
221.653333333,85
222.702585034,86
223.709002268,87
224.705714286,88
225.709614512,89
226.734036281,90
227.722902494,91
228.760725624,92
229.753900227,93
230.724875283,94
231.737528345,95
232.797959184,96
233.838571429,97
234.856984127,98
235.807324263,99
236.890770975,100
237.917460317,101
239.207619048,102
240.265578231,103
241.132335601,104
242.276712018,105
243.278367347,106
244.384217687,107
245.447006803,108
246.451655329,109
247.568616780,110
248.554761905,111
249.597573696,112
250.573900227,113
251.645487528,114
252.734693878,115
253.689727891,116
254.720068027,117
255.785555556,118
256.815147392,119
257.810453515,120
258.869024943,121
259.846984127,122
260.910340136,123
261.942675737,124
262.978185941,125
264.006530612,126
265.027074830,127
266.071609977,128
267.051179138,129
268.098299320,130
269.183356009,131
270.177641723,132
271.199319728,133
272.206031746,134
273.265918367,135
274.262358277,136
275.311904762,137
276.349977324,138
277.489433107,139
278.476848073,140
279.583877551,141
280.631405896,142
281.745532880,143
